# t (s)	mx ()	my ()	mz ()	m_z_yrange7_ ()	I_x (A)	ext_dwxpos (m)
2.6100130602691118e-09	0.10154265	0.0005918796	-0.63265544	-0.63352865	-8e-06	1.2875607e-08
2.6200236894102607e-09	0.10154246	0.0005964683	-0.6326609	-0.63353413	-8e-06	1.2875584e-08
2.6300342901721468e-09	0.1015423	0.00060105737	-0.63266504	-0.6335383	-8e-06	1.2875564e-08
2.6400449111746644e-09	0.10154218	0.00060563034	-0.6326679	-0.6335412	-8e-06	1.2875547e-08
2.6500000000000006e-09	0.10154212	0.00061012997	-0.6326695	-0.6335429	-8e-06	1.28755415e-08
2.6600130350755205e-09	0.10154209	0.0006145869	-0.6326701	-0.63354343	-8e-06	1.2875537e-08
2.6700236685815977e-09	0.101542056	0.0006189525	-0.6326694	-0.6335428	-8e-06	1.2875533e-08
2.6800343142110825e-09	0.10154201	0.0006231956	-0.6326676	-0.6335409	-8e-06	1.2875527e-08
2.6900449517841056e-09	0.10154198	0.00062731665	-0.6326646	-0.633538	-8e-06	1.2875523e-08
2.7000000000000006e-09	0.10154198	0.0006312973	-0.6326606	-0.63353395	-8e-06	1.2875523e-08
2.7100130747848185e-09	0.10154204	0.00063514657	-0.63265556	-0.6335288	-8e-06	1.2875532e-08
2.720023719921066e-09	0.10154215	0.00063880335	-0.6326494	-0.6335227	-8e-06	1.2875545e-08
2.730034331184015e-09	0.101542294	0.00064227055	-0.63264245	-0.6335156	-8e-06	1.2875563e-08
2.74004497975651e-09	0.10154243	0.00064551766	-0.63263446	-0.63350755	-8e-06	1.2875579e-08
2.7500000000000006e-09	0.10154255	0.0006485291	-0.63262576	-0.6334987	-8e-06	1.2875595e-08
2.760013116079083e-09	0.10154269	0.0006513405	-0.6326161	-0.633489	-8e-06	1.2875614e-08
2.7700237617467272e-09	0.10154288	0.00065391825	-0.6326059	-0.6334787	-8e-06	1.28756374e-08
2.780034407017031e-09	0.101543106	0.00065624726	-0.632595	-0.6334677	-8e-06	1.2875666e-08
2.7900450659922273e-09	0.10154335	0.0006583195	-0.63258344	-0.6334561	-8e-06	1.2875697e-08
2.8000000000000007e-09	0.1015436	0.0006601169	-0.63257164	-0.6334441	-8e-06	1.2875726e-08
2.810013140812985e-09	0.10154382	0.0006616591	-0.6325591	-0.6334316	-8e-06	1.28757565e-08
2.820023794489655e-09	0.10154408	0.00066294277	-0.6325464	-0.6334187	-8e-06	1.287579e-08
2.8300344583245846e-09	0.10154436	0.0006639634	-0.6325333	-0.6334055	-8e-06	1.2875825e-08
2.840045112853087e-09	0.10154464	0.000664721	-0.6325201	-0.63339216	-8e-06	1.287586e-08
2.8500000000000007e-09	0.10154492	0.00066521444	-0.6325068	-0.63337874	-8e-06	1.2875895e-08
2.8600131997274553e-09	0.10154521	0.00066543906	-0.63249326	-0.63336515	-8e-06	1.28759305e-08
2.8700238460994753e-09	0.1015455	0.0006654117	-0.63247985	-0.63335156	-8e-06	1.287597e-08
2.880034512692137e-09	0.10154581	0.0006651422	-0.63246644	-0.6333381	-8e-06	1.2876007e-08
2.8900451544056753e-09	0.1015461	0.00066462625	-0.63245326	-0.6333248	-8e-06	1.2876046e-08
2.9000000000000007e-09	0.101546384	0.0006638797	-0.63244027	-0.6333117	-8e-06	1.2876082e-08
2.9100132377478886e-09	0.10154668	0.0006628954	-0.6324276	-0.63329875	-8e-06	1.2876119e-08
2.92002389800881e-09	0.10154696	0.000661696	-0.6324151	-0.63328624	-8e-06	1.2876155e-08
2.930034531316927e-09	0.101547256	0.00066029973	-0.632403	-0.633274	-8e-06	1.2876193e-08
2.94004518774108e-09	0.10154754	0.00065870717	-0.6323914	-0.63326234	-8e-06	1.2876227e-08
2.9500000000000008e-09	0.10154781	0.0006569337	-0.6323803	-0.6332512	-8e-06	1.2876263e-08
2.9600132595298475e-09	0.101548076	0.0006549791	-0.6323697	-0.63324046	-8e-06	1.2876296e-08
2.9700239332165613e-09	0.10154831	0.0006528748	-0.6323596	-0.6332303	-8e-06	1.2876326e-08
2.9800345962991446e-09	0.10154854	0.00065063505	-0.63235027	-0.63322085	-8e-06	1.2876354e-08
2.990045228737439e-09	0.10154877	0.00064826565	-0.63234156	-0.633212	-8e-06	1.28763835e-08
3.000000000000001e-09	0.10154898	0.0006458065	-0.6323335	-0.6332039	-8e-06	1.2876411e-08
3.0100133118261332e-09	0.101549186	0.00064322975	-0.6323261	-0.63319653	-8e-06	1.2876436e-08
3.020023947264214e-09	0.101549365	0.00064056576	-0.6323195	-0.63318986	-8e-06	1.2876461e-08
3.030034606487767e-09	0.101549536	0.0006378386	-0.63231367	-0.6331839	-8e-06	1.2876481e-08
3.0400452532391067e-09	0.10154967	0.0006350654	-0.63230854	-0.6331788	-8e-06	1.2876497e-08
3.050000000000001e-09	0.10154981	0.00063227455	-0.6323042	-0.6331744	-8e-06	1.2876516e-08
3.060010285097505e-09	0.11464882	-0.0072606155	-0.62893283	-0.62976456	-8e-06	1.453747e-08
3.070021414793044e-09	0.11382765	-0.025302654	-0.62538713	-0.62613064	-8e-06	1.4433348e-08
3.080032322924097e-09	0.101750225	-0.037029356	-0.6219584	-0.6227059	-8e-06	1.2901928e-08
3.0900428115734015e-09	0.08857565	-0.032865327	-0.6187989	-0.61953557	-8e-06	1.1231392e-08
3.100000000000001e-09	0.08428948	-0.017340386	-0.6157311	-0.6164606	-8e-06	1.0687907e-08
3.1100115674813176e-09	0.09117427	-0.0048595783	-0.6124359	-0.61314934	-8e-06	1.1560897e-08
3.1200224042199534e-09	0.10297262	-0.0055887066	-0.60876745	-0.6094146	-8e-06	1.3056927e-08
3.130033033936179e-09	0.11034131	-0.016969357	-0.6048089	-0.60542995	-8e-06	1.3991278e-08
3.140043909320675e-09	0.10800872	-0.027889589	-0.6009762	-0.60154915	-8e-06	1.3695506e-08
3.150000000000001e-09	0.0986621	-0.029693756	-0.59734726	-0.5979284	-8e-06	1.2510355e-08
3.1600131579802774e-09	0.09005034	-0.02236029	-0.59384966	-0.5944097	-8e-06	1.1418383e-08
3.1700239735788956e-09	0.089033015	-0.013439142	-0.59043086	-0.59097123	-8e-06	1.1289386e-08
3.1800348171307886e-09	0.0959568	-0.010077219	-0.5869614	-0.58749664	-8e-06	1.2167323e-08
3.1900456795325168e-09	0.104858354	-0.014276017	-0.5833187	-0.583831	-8e-06	1.3296039e-08
3.200000000000001e-09	0.10872075	-0.021940796	-0.5796155	-0.58012027	-8e-06	1.3785791e-08
3.2100138245239577e-09	0.104716145	-0.026673736	-0.5760094	-0.57651633	-8e-06	1.3278006e-08
3.2200246580135728e-09	0.09666677	-0.025268318	-0.57258195	-0.57308495	-8e-06	1.2257346e-08
3.230035594711853e-09	0.09159623	-0.019875461	-0.5692762	-0.5697802	-8e-06	1.1614402e-08
3.2400463675564116e-09	0.093380034	-0.015458744	-0.566025	-0.5665324	-8e-06	1.1840588e-08
3.250000000000001e-09	0.100001074	-0.015078475	-0.5626878	-0.56320775	-8e-06	1.2680137e-08
3.2600141386401523e-09	0.105916895	-0.01822555	-0.55911165	-0.55964684	-8e-06	1.3430262e-08
3.2700250320674835e-09	0.106422	-0.022195727	-0.5554352	-0.5559621	-8e-06	1.3494311e-08
3.2800359270868097e-09	0.10148878	-0.023936735	-0.5517981	-0.552327	-8e-06	1.2868775e-08
3.29004673298706e-09	0.095549375	-0.022062091	-0.5482373	-0.54877967	-8e-06	1.211566e-08
3.300000000000001e-09	0.09354136	-0.018000463	-0.5446681	-0.5452341	-8e-06	1.1861045e-08
3.3100144379659825e-09	0.096711606	-0.014713015	-0.540886	-0.5414692	-8e-06	1.2263032e-08
3.3200252113841512e-09	0.10198044	-0.01438064	-0.5368073	-0.5373973	-8e-06	1.293112e-08
3.330036081660412e-09	0.10483796	-0.016499657	-0.5324621	-0.5330579	-8e-06	1.3293453e-08
3.3400469470082355e-09	0.10310717	-0.018591186	-0.52794385	-0.5285438	-8e-06	1.3073989e-08
3.350000000000001e-09	0.098497115	-0.01844789	-0.52332205	-0.5239315	-8e-06	1.24894335e-08
3.3600145268276205e-09	0.094695754	-0.01565355	-0.51852155	-0.5191446	-8e-06	1.2007423e-08
3.3700253255157136e-09	0.094449036	-0.01179591	-0.5134878	-0.514121	-8e-06	1.1976137e-08
3.3800361593053222e-09	0.097464114	-0.009209153	-0.50812066	-0.50875074	-8e-06	1.2358449e-08
3.3900469630825833e-09	0.10079934	-0.00901808	-0.5023764	-0.50298977	-8e-06	1.2781356e-08
3.400000000000001e-09	0.10136924	-0.010311615	-0.4963505	-0.49693957	-8e-06	1.28536195e-08
3.410014547900789e-09	0.09853179	-0.011080981	-0.4900872	-0.49064735	-8e-06	1.2493832e-08
3.42002531664047e-09	0.09447323	-0.009899711	-0.4837063	-0.4842312	-8e-06	1.1979203e-08
3.4300360780630972e-09	0.09225811	-0.0070968973	-0.47720513	-0.47768414	-8e-06	1.16983285e-08
3.440046824834074e-09	0.09328038	-0.004446535	-0.47052544	-0.47094595	-8e-06	1.1827952e-08
3.450000000000001e-09	0.096199326	-0.0035821402	-0.46366587	-0.4640191	-8e-06	1.21980746e-08
3.4600144193221993e-09	0.09826358	-0.00461927	-0.45658392	-0.45686543	-8e-06	1.24598225e-08
3.470025150996242e-09	0.0976239	-0.0062321806	-0.44942868	-0.44964007	-8e-06	1.23787105e-08
3.4800358966623893e-09	0.09493788	-0.00686808	-0.44229016	-0.44243574	-8e-06	1.2038123e-08
3.4900466251340675e-09	0.0926145	-0.006073078	-0.43519235	-0.4352767	-8e-06	1.1743519e-08
3.500000000000001e-09	0.09258274	-0.004714364	-0.4281374	-0.42816404	-8e-06	1.1739493e-08
3.5100142769586045e-09	0.0947046	-0.004043336	-0.42099348	-0.42096353	-8e-06	1.2008543e-08
3.520025017769001e-09	0.097109385	-0.0046991264	-0.41380557	-0.41371945	-8e-06	1.231347e-08
3.5300356937189267e-09	0.09791224	-0.006248886	-0.40662715	-0.40648833	-8e-06	1.2415272e-08
3.540046340179748e-09	0.09674763	-0.0076276464	-0.3995294	-0.39934632	-8e-06	1.22676e-08
3.550000000000001e-09	0.094921336	-0.0080338335	-0.39258632	-0.39237073	-8e-06	1.2036026e-08
3.560014093111115e-09	0.09300377	-0.006686863	-0.38603073	-0.38579795	-8e-06	1.179288e-08
3.570024774741441e-09	0.09376459	-0.0038778542	-0.37954012	-0.37929472	-8e-06	1.1889349e-08
3.5800354423380946e-09	0.09644343	-0.0023235378	-0.37303492	-0.3727792	-8e-06	1.2229028e-08
3.5900461329467233e-09	0.09871723	-0.0032444862	-0.36646953	-0.36620545	-8e-06	1.25173445e-08
3.6000000000000012e-09	0.09876341	-0.00550665	-0.35988757	-0.35961622	-8e-06	1.25232e-08
3.6100139234354586e-09	0.095764786	-0.006163408	-0.35352737	-0.3532516	-8e-06	1.2142975e-08
3.6200246522454892e-09	0.09312103	-0.0034363905	-0.3471229	-0.3468346	-8e-06	1.1807747e-08
3.630035428788573e-09	0.092720725	0.00036512414	-0.3406174	-0.34030613	-8e-06	1.1756987e-08
3.6400461444232307e-09	0.09439746	0.002443079	-0.3339498	-0.33360565	-8e-06	1.1969599e-08
3.6500000000000013e-09	0.09630267	0.0018518866	-0.32713684	-0.32675165	-8e-06	1.2211179e-08
3.6600139587290137e-09	0.09596745	0.0005374223	-0.32037702	-0.31994778	-8e-06	1.2168672e-08
3.6700246754377394e-09	0.09424412	0.0010383164	-0.31354544	-0.31306565	-8e-06	1.19501555e-08
3.6800354560591764e-09	0.09241818	0.0030990154	-0.30666655	-0.30613193	-8e-06	1.1718625e-08
3.690046242443397e-09	0.091733895	0.005208277	-0.2997364	-0.29914334	-8e-06	1.1631859e-08
3.7000000000000013e-09	0.09242867	0.0059944196	-0.292775	-0.29211888	-8e-06	1.1719957e-08
3.7100140299567195e-09	0.09327879	0.0056913625	-0.28585082	-0.28512806	-8e-06	1.182775e-08
3.720024783551016e-09	0.09384888	0.00549025	-0.27889255	-0.2780976	-8e-06	1.1900038e-08
3.730035606696951e-09	0.093633644	0.0056152497	-0.27194002	-0.27106985	-8e-06	1.1872748e-08
3.740046397977843e-09	0.092854	0.0058721225	-0.26502717	-0.26408207	-8e-06	1.1773887e-08
3.750000000000001e-09	0.09222747	0.005912711	-0.25820157	-0.25718534	-8e-06	1.1694442e-08
3.760014308481565e-09	0.09204085	0.005901782	-0.25150615	-0.25042513	-8e-06	1.1670781e-08
3.770025197853303e-09	0.09283111	0.006122901	-0.24486557	-0.24372356	-8e-06	1.1770984e-08
3.780036234826274e-09	0.09406067	0.0060043517	-0.23829523	-0.23709586	-8e-06	1.1926893e-08
3.790047179747181e-09	0.0949129	0.005209527	-0.23182638	-0.23057422	-8e-06	1.2034955e-08
3.800000000000001e-09	0.09496357	0.0039417576	-0.22552565	-0.22422637	-8e-06	1.2041381e-08
3.810015070005481e-09	0.094286345	0.0029912887	-0.21943825	-0.21809927	-8e-06	1.1955509e-08
3.8200262407374165e-09	0.09394976	0.0029093642	-0.21352234	-0.21214841	-8e-06	1.191283e-08
3.8300374921664166e-09	0.0945129	0.0029958256	-0.20778675	-0.20638324	-8e-06	1.1984235e-08
3.840048757059079e-09	0.09576703	0.0024386165	-0.20224531	-0.20081899	-8e-06	1.214326e-08
3.8500000000000006e-09	0.09693593	0.0010374921	-0.19694293	-0.19550183	-8e-06	1.2291476e-08
3.86001612499765e-09	0.09737377	-0.00069749856	-0.19182307	-0.19037488	-8e-06	1.2346994e-08
3.870027616483103e-09	0.097061686	-0.0019972988	-0.18692635	-0.18547638	-8e-06	1.2307422e-08
3.880039136636539e-09	0.096602604	-0.002525642	-0.18224636	-0.18079853	-8e-06	1.22492105e-08
3.890050733856571e-09	0.09664056	-0.0025892728	-0.17777196	-0.17632934	-8e-06	1.2254021e-08
3.9e-09	0.09730537	-0.00279407	-0.17350952	-0.172075	-8e-06	1.2338321e-08
3.910016914265385e-09	0.09817594	-0.003498493	-0.16937897	-0.16795479	-8e-06	1.2448708e-08
3.920028660870522e-09	0.09867185	-0.0045352643	-0.16538958	-0.16397677	-8e-06	1.2511591e-08
3.9300403994469825e-09	0.09856299	-0.0054194573	-0.1615241	-0.16012304	-8e-06	1.2497788e-08
3.940052168552223e-09	0.0981108	-0.005790804	-0.1577706	-0.15638137	-8e-06	1.24404504e-08
3.950053506027074e-09	0.09780326	-0.0056968825	-0.1541179	-0.15274091	-8e-06	1.2401452e-08
3.96001734902239e-09	0.09794345	-0.0055067325	-0.15055491	-0.1491904	-8e-06	1.2419229e-08
3.970029216895614e-09	0.098439455	-0.005569112	-0.14702767	-0.14567594	-8e-06	1.2482123e-08
3.980041051047607e-09	0.09891197	-0.0059366496	-0.1435338	-0.14219481	-8e-06	1.2542037e-08
3.99000014202226e-09	0.09902283	-0.006362583	-0.14007951	-0.13875276	-8e-06	1.2556093e-08
4.000053552433381e-09	0.098741986	-0.0065532126	-0.13660833	-0.1352936	-8e-06	1.2520484e-08
4.0100173203848816e-09	0.09835539	-0.0064012064	-0.13317853	-0.13187578	-8e-06	1.2471463e-08
4.020029141309384e-09	0.098201595	-0.0060570003	-0.12973224	-0.128442	-8e-06	1.2451962e-08
4.0300409575724565e-09	0.098402634	-0.005776284	-0.12627053	-0.12499312	-8e-06	1.2477454e-08
4.040000039211897e-09	0.09877026	-0.0057112393	-0.12279695	-0.12153214	-8e-06	1.2524069e-08
4.050053540468121e-09	0.09899372	-0.0058072563	-0.119252175	-0.11799961	-8e-06	1.2552404e-08
4.060017068038845e-09	0.098894596	-0.0058649997	-0.115700334	-0.11445989	-8e-06	1.2539836e-08
4.070028449442883e-09	0.09857274	-0.005713608	-0.11209324	-0.11086545	-8e-06	1.2499023e-08
4.080039851013005e-09	0.098299384	-0.005348345	-0.108444296	-0.10722984	-8e-06	1.2464363e-08
4.090051262501656e-09	0.09828132	-0.0049318895	-0.10474497	-0.103544116	-8e-06	1.246207e-08
4.100053415370866e-09	0.09849388	-0.0046500945	-0.100989714	-0.09980236	-8e-06	1.2489023e-08
4.110016636787725e-09	0.09871906	-0.0045516365	-0.097185746	-0.09601182	-8e-06	1.2517577e-08
4.12002804609885e-09	0.098744474	-0.004517248	-0.093301594	-0.09214146	-8e-06	1.2520799e-08
4.13003938928708e-09	0.09853613	-0.0043793223	-0.089360125	-0.08821438	-8e-06	1.2494381e-08
4.140050711908247e-09	0.09825816	-0.0040741893	-0.085363716	-0.08423291	-8e-06	1.2459135e-08
4.150053381137721e-09	0.09811845	-0.0036911143	-0.08131436	-0.08019879	-8e-06	1.24414195e-08
4.1600166145803305e-09	0.09818947	-0.0033809307	-0.07722202	-0.07612176	-8e-06	1.2450426e-08
4.170027980326147e-09	0.09836236	-0.003219074	-0.073050596	-0.07196586	-8e-06	1.2472347e-08
4.180039376114643e-09	0.098452955	-0.0031583763	-0.06882424	-0.067755334	-8e-06	1.2483836e-08
4.190050776005431e-09	0.098365135	-0.0030815424	-0.06455	-0.06349736	-8e-06	1.24727e-08
4.200053387076716e-09	0.09816312	-0.0029111204	-0.06023761	-0.05920157	-8e-06	1.24470825e-08
4.210016643491901e-09	0.098001204	-0.0026697458	-0.0559037	-0.0548845	-8e-06	1.2426551e-08
4.220028038044665e-09	0.097984836	-0.0024456861	-0.05151156	-0.050509445	-8e-06	1.24244774e-08
4.230039476286214e-09	0.098092526	-0.0023166074	-0.04708381	-0.04609896	-8e-06	1.2438132e-08
4.240050935973917e-09	0.09820504	-0.0022830903	-0.04262403	-0.041656684	-8e-06	1.24524e-08
4.25005340200247e-09	0.09821423	-0.0022772301	-0.038141172	-0.037191663	-8e-06	1.2453564e-08
4.2600166827155666e-09	0.09810925	-0.002225339	-0.033653423	-0.03272207	-8e-06	1.2440252e-08
4.270028183943251e-09	0.097971395	-0.002106856	-0.02912402	-0.028211292	-8e-06	1.2422773e-08
4.280039739516595e-09	0.09790136	-0.0019655132	-0.024575444	-0.02368166	-8e-06	1.2413893e-08
4.2900513000381716e-09	0.09793506	-0.0018652193	-0.020007871	-0.019133305	-8e-06	1.2418164e-08
4.300053429452929e-09	0.09802107	-0.0018337511	-0.01542636	-0.014571318	-8e-06	1.2429071e-08
4.310016871883417e-09	0.09806989	-0.0018420849	-0.010846076	-0.010010851	-8e-06	1.2435262e-08
4.320028490174777e-09	0.098029405	-0.0018343498	-0.006229146	-0.0054141837	-8e-06	1.2430129e-08
4.330040118923362e-09	0.097923316	-0.001777022	-0.0015995448	-0.00080511696	-8e-06	1.2416677e-08
4.340051766853299e-09	0.09782744	-0.0016857234	0.0030414776	0.003815219	-8e-06	1.240452e-08
4.350053471219568e-09	0.097803235	-0.00160731	0.007688659	0.008441665	-8e-06	1.240145e-08
4.360017107626946e-09	0.09784769	-0.0015764795	0.012328512	0.013060871	-8e-06	1.2407087e-08
4.3700289367193734e-09	0.09790131	-0.0015873081	0.017000541	0.017712178	-8e-06	1.2413887e-08
4.380040809326571e-09	0.09790045	-0.0016030484	0.021680761	0.022371776	-8e-06	1.2413777e-08
4.390052637074111e-09	0.09783177	-0.0015912086	0.026366746	0.02703732	-8e-06	1.240507e-08
4.400053509536494e-09	0.09774001	-0.0015523044	0.03105078	0.031701196	-8e-06	1.2393435e-08
4.410016801142974e-09	0.09768573	-0.001516559	0.035718143	0.036348715	-8e-06	1.2386551e-08
4.420028170461047e-09	0.09769331	-0.0015152561	0.040406946	0.041017827	-8e-06	1.23875115e-08
4.430039571958121e-09	0.0977348	-0.0015561843	0.045092173	0.045683537	-8e-06	1.2392772e-08
4.44005103249882e-09	0.097757794	-0.001621234	0.04977003	0.050342057	-8e-06	1.2395688e-08
4.450053402881281e-09	0.097733006	-0.0016869681	0.05443108	0.054983962	-8e-06	1.2392546e-08
4.460016691071202e-09	0.097677685	-0.0017462994	0.059055567	0.059589487	-8e-06	1.2385531e-08
4.470028200454364e-09	0.09763642	-0.001813929	0.06367818	0.064193115	-8e-06	1.2380298e-08
4.4800397473101225e-09	0.09764291	-0.0019111553	0.06827138	0.06876737	-8e-06	1.2381123e-08
4.490051225577122e-09	0.09769226	-0.002048116	0.072830535	0.073307574	-8e-06	1.2387378e-08
4.500053422252946e-09	0.097748935	-0.002215222	0.07734704	0.07780521	-8e-06	1.2394566e-08
4.510016876056914e-09	0.097779214	-0.0023910275	0.08180351	0.08224296	-8e-06	1.2398405e-08
4.520028493357283e-09	0.09777809	-0.0025608803	0.08623481	0.08665548	-8e-06	1.2398261e-08
4.530040136609507e-09	0.097768925	-0.002722704	0.09061666	0.091018684	-8e-06	1.23971e-08
4.540051808751029e-09	0.09778055	-0.002886783	0.09494826	0.095331706	-8e-06	1.2398574e-08
4.550053473440415e-09	0.09782156	-0.0030613588	0.09922624	0.09959126	-8e-06	1.2403774e-08
4.560017119136459e-09	0.097874336	-0.0032417506	0.10344093	0.10378779	-8e-06	1.24104655e-08
4.5700289019588355e-09	0.09791196	-0.0034141545	0.10763129	0.10796006	-8e-06	1.2415237e-08
4.580040688388436e-09	0.09791937	-0.0035624504	0.111779645	0.11209054	-8e-06	1.2416176e-08
4.5900525170083995e-09	0.09790466	-0.0036825568	0.11588954	0.11618268	-8e-06	1.2414309e-08
4.600053532715494e-09	0.09788967	-0.0037824407	0.11996076	0.12023637	-8e-06	1.241241e-08
4.610017319956267e-09	0.09789059	-0.0038728884	0.123987906	0.12424622	-8e-06	1.2412528e-08
4.6200292034609696e-09	0.09790553	-0.0039579975	0.12801073	0.12825185	-8e-06	1.24144215e-08
4.630041065398374e-09	0.09791766	-0.0040303506	0.13201484	0.13223895	-8e-06	1.241596e-08
4.640000367434364e-09	0.09791063	-0.004079435	0.13598391	0.13619125	-8e-06	1.2415067e-08
4.650053580218711e-09	0.09788181	-0.0041018166	0.1399805	0.14017104	-8e-06	1.2411413e-08
4.660017509507792e-09	0.09784428	-0.004102842	0.14393595	0.14411005	-8e-06	1.2406655e-08
4.670029475376223e-09	0.09781366	-0.004092888	0.14790928	0.14806706	-8e-06	1.2402773e-08
4.680041443073066e-09	0.09779618	-0.0040777656	0.15188585	0.15202747	-8e-06	1.2400555e-08
4.690000775642317e-09	0.09778388	-0.004054903	0.15584874	0.1559745	-8e-06	1.2398995e-08
4.700053605617277e-09	0.09776245	-0.0040164054	0.1598597	0.1599697	-8e-06	1.2396278e-08
4.710017673520496e-09	0.09772458	-0.003958412	0.16384907	0.16394357	-8e-06	1.2391476e-08
4.720029711156321e-09	0.09767441	-0.0038830158	0.16787434	0.16795349	-8e-06	1.2385113e-08
4.730041756220924e-09	0.09762414	-0.0037980615	0.17191923	0.17198315	-8e-06	1.2378741e-08
4.740001120935954e-09	0.09758282	-0.0037098818	0.17596513	0.176014	-8e-06	1.2373501e-08
4.750053630852024e-09	0.09754849	-0.0036168199	0.18007413	0.18010782	-8e-06	1.2369151e-08
4.76001768495836e-09	0.09751238	-0.0035152861	0.1841743	0.18419294	-8e-06	1.236457e-08
4.770029841176981e-09	0.09746517	-0.0033989905	0.18832386	0.18832718	-8e-06	1.2358585e-08
4.780042002245733e-09	0.09740604	-0.003267926	0.19250502	0.1924928	-8e-06	1.23510855e-08
4.790001449602582e-09	0.09734205	-0.0031265996	0.19669767	0.19666971	-8e-06	1.2342973e-08
4.800053655141102e-09	0.097280115	-0.002976673	0.20096582	0.2009216	-8e-06	1.2335118e-08
4.810017831390262e-09	0.09722321	-0.0028207132	0.20523556	0.20517477	-8e-06	1.2327902e-08
4.82003008022955e-09	0.097165145	-0.0026519645	0.20956814	0.20949027	-8e-06	1.2320541e-08
4.830042332435177e-09	0.09709828	-0.0024649207	0.21394652	0.21385106	-8e-06	1.23120625e-08
4.8400018361524585e-09	0.09701872	-0.0022565823	0.21835122	0.2182379	-8e-06	1.2301974e-08
4.850053689429776e-09	0.09692673	-0.002022915	0.22285149	0.22271982	-8e-06	1.2290309e-08
4.860017892403418e-09	0.09682818	-0.0017684593	0.22737253	0.22722247	-8e-06	1.22778125e-08
4.870030198922005e-09	0.096723534	-0.001488215	0.23198247	0.23181391	-8e-06	1.2264544e-08
4.880042502505739e-09	0.09660957	-0.0011781346	0.2366676	0.23648077	-8e-06	1.2250093e-08
4.89000219649073e-09	0.096479446	-0.0008330245	0.24141163	0.24120723	-8e-06	1.2233593e-08
4.900053718781309e-09	0.0963239	-0.00044226347	0.24629377	0.24607274	-8e-06	1.2213872e-08
4.910018022181004e-09	0.09614212	-1.2230296e-05	0.25123754	0.25100172	-8e-06	1.2190823e-08
4.920030471356134e-09	0.095932305	0.0004573722	0.25631985	0.2560718	-8e-06	1.2164216e-08
4.930042900480363e-09	0.09569784	0.0009539022	0.26152644	0.26126978	-8e-06	1.2134487e-08
4.940002631003894e-09	0.09544361	0.0014588782	0.26683548	0.26657495	-8e-06	1.2102249e-08
4.9500537524100315e-09	0.09517155	0.0019573874	0.27232632	0.27206784	-8e-06	1.2067752e-08
4.960018081223868e-09	0.09489835	0.0024104067	0.2778968	0.27764687	-8e-06	1.20331105e-08
4.970030673014302e-09	0.09464169	0.0027863428	0.28360784	0.28337315	-8e-06	1.2000567e-08
4.9800432668582365e-09	0.09443281	0.0030423724	0.28940958	0.28919572	-8e-06	1.197408e-08
4.9900030628074646e-09	0.09430348	0.0031450556	0.29523915	0.2950492	-8e-06	1.1957679e-08
5.000053785616756e-09	0.094301865	0.0030703358	0.30113372	0.3009681	-8e-06	1.1957477e-08
5.010018277785921e-09	0.099083245	0.0070460783	0.30531126	0.30515403	-8e-06	1.2563755e-08
5.020031046335955e-09	0.10095023	0.017252441	0.30936962	0.30922505	-8e-06	1.2800489e-08
5.030043765085534e-09	0.0988244	0.023737965	0.31328073	0.31315237	-8e-06	1.2530934e-08
5.040004011600814e-09	0.09486226	0.020994324	0.31700408	0.31688592	-8e-06	1.2028534e-08
5.050053869422334e-09	0.09242861	0.011819113	0.32058582	0.3204725	-8e-06	1.1719944e-08
5.060018284507508e-09	0.09349402	0.003860809	0.3239134	0.32377762	-8e-06	1.1855041e-08
5.070031525049411e-09	0.09696492	0.0030432194	0.32698604	0.32684985	-8e-06	1.22951525e-08
5.0800449320055494e-09	0.10005018	0.008568892	0.3297788	0.32963932	-8e-06	1.2686363e-08
5.090004789013956e-09	0.10053512	0.014217947	0.33228958	0.3321468	-8e-06	1.2747852e-08
5.100053886951366e-09	0.098391764	0.014385342	0.33457375	0.33443332	-8e-06	1.2476075e-08
5.110018318376867e-09	0.09561438	0.008729978	0.33660394	0.33645967	-8e-06	1.2123904e-08
5.120031436760567e-09	0.09450049	0.0020207933	0.3384411	0.33828944	-8e-06	1.1982663e-08
5.130044520130295e-09	0.095957644	-0.00052611885	0.3400776	0.3399194	-8e-06	1.216743e-08
5.140004922007486e-09	0.09875957	0.0020547768	0.34148267	0.3413201	-8e-06	1.25227135e-08
5.150053917995739e-09	0.10065774	0.0063295313	0.34267756	0.34251407	-8e-06	1.2763401e-08
5.160018420194322e-09	0.10016565	0.007881094	0.34367502	0.3435105	-8e-06	1.2701005e-08
5.170031505537863e-09	0.09783189	0.0052427244	0.34450805	0.34434208	-8e-06	1.2405083e-08
5.180044656053884e-09	0.09568918	0.00057927595	0.34517747	0.34500912	-8e-06	1.2133388e-08
5.190004998538893e-09	0.09552799	-0.0024893081	0.34568736	0.3455156	-8e-06	1.211295e-08
5.200053922773207e-09	0.09742753	-0.0020931752	0.34603637	0.34586254	-8e-06	1.235381e-08
5.210018469161748e-09	0.09971318	0.0005585242	0.3462172	0.34604305	-8e-06	1.2643631e-08
5.220031540340791e-09	0.10047526	0.0025328242	0.34624198	0.34606922	-8e-06	1.2740263e-08
5.230044683820035e-09	0.099117965	0.0017724902	0.34611642	0.34594506	-8e-06	1.2568158e-08
5.240005149622184e-09	0.096883975	-0.0012007446	0.34585068	0.3456798	-8e-06	1.2284889e-08
