# t (s)	mx ()	my ()	mz ()	m_z_yrange7_ ()	I_x (A)	ext_dwxpos (m)
5.180050012473025e-09	0.09623009	0.019349746	0.31056595	0.31043097	-8e-06	1.2201975e-08
5.190012629795985e-09	0.095738314	0.015789514	0.3151266	0.31499892	-8e-06	1.2139618e-08
5.200049265324418e-09	0.09619195	0.013129211	0.3196658	0.31954363	-8e-06	1.2197139e-08
5.210018714496123e-09	0.097293325	0.0129149705	0.324094	0.32397318	-8e-06	1.2336794e-08
5.220034083583235e-09	0.09837554	0.014776278	0.3284367	0.3283144	-8e-06	1.2474018e-08
5.230049494663136e-09	0.0989103	0.01690786	0.3326699	0.33254614	-8e-06	1.2541826e-08
5.240012316982012e-09	0.09880313	0.017517406	0.33679417	0.3366653	-8e-06	1.2528236e-08
5.250049616331438e-09	0.09831586	0.016164493	0.34088036	0.34074444	-8e-06	1.2466452e-08
5.26001904008065e-09	0.0978596	0.013940228	0.344892	0.34474385	-8e-06	1.2408597e-08
5.270034478827461e-09	0.09777212	0.012401222	0.3488919	0.34873036	-8e-06	1.2397504e-08
5.280050014429133e-09	0.09817208	0.012421398	0.3528732	0.3526995	-8e-06	1.244822e-08
5.290012838562738e-09	0.09887863	0.013697872	0.35682312	0.35663822	-8e-06	1.2537812e-08
5.300048529834373e-09	0.09950746	0.015247129	0.36080864	0.3606125	-8e-06	1.2617545e-08
5.3100185223252955e-09	0.09966622	0.016092435	0.3648003	0.36459088	-8e-06	1.2637676e-08
5.320034137202784e-09	0.09925093	0.015884401	0.3688632	0.36863902	-8e-06	1.25850175e-08
5.330049771756542e-09	0.09854174	0.01502809	0.37300467	0.37276444	-8e-06	1.2495092e-08
5.340012810642302e-09	0.098035485	0.014395741	0.37722892	0.3769723	-8e-06	1.2430898e-08
5.3500480691180435e-09	0.09807667	0.014678995	0.38160548	0.38133308	-8e-06	1.2436122e-08
5.360018611189844e-09	0.098598786	0.0159063	0.38608384	0.38579682	-8e-06	1.2502326e-08
5.370034611913489e-09	0.09915766	0.017512457	0.39072877	0.39042717	-8e-06	1.2573192e-08
5.380050687441181e-09	0.099250466	0.018803585	0.39554635	0.39522868	-8e-06	1.258496e-08
5.390014216540682e-09	0.09869753	0.019444931	0.40053856	0.400204	-8e-06	1.2514846e-08
5.400044945911257e-09	0.09774863	0.01962014	0.40579256	0.4054414	-8e-06	1.2394527e-08
5.4100167638625095e-09	0.096912414	0.019847713	0.41126412	0.41089788	-8e-06	1.2288493e-08
5.420033074928694e-09	0.096560985	0.020631405	0.4170232	0.41664475	-8e-06	1.2243933e-08
5.430049365553148e-09	0.09668307	0.02210743	0.42305467	0.42266828	-8e-06	1.2259413e-08
5.440013058238181e-09	0.09686138	0.023966765	0.42933375	0.42894512	-8e-06	1.2282023e-08
5.450046257180001e-09	0.09658054	0.025730213	0.4359473	0.43556392	-8e-06	1.2246413e-08
5.460017954240645e-09	0.09563258	0.026997456	0.44280967	0.44244194	-8e-06	1.2126211e-08
5.4700343832500986e-09	0.094298095	0.027734518	0.4499758	0.44963697	-8e-06	1.1956999e-08
5.480050997672577e-09	0.093182825	0.02819758	0.4573773	0.45708218	-8e-06	1.1815583e-08
5.490014925122162e-09	0.0927694	0.028728805	0.4649229	0.46468484	-8e-06	1.176316e-08
5.500041728085486e-09	0.09308441	0.029484583	0.4726524	0.47248146	-8e-06	1.1803103e-08
5.510014799303584e-09	0.09372354	0.030304527	0.48043996	0.48033878	-8e-06	1.1884145e-08
5.520032107672824e-09	0.09418867	0.030869113	0.48833206	0.48829627	-8e-06	1.1943123e-08
5.530049687954628e-09	0.09426032	0.030915357	0.49626115	0.49627975	-8e-06	1.1952207e-08
5.540014683497001e-09	0.09415146	0.030440822	0.50414866	0.5042066	-8e-06	1.1938407e-08
5.550039929822507e-09	0.09429178	0.029696684	0.5120521	0.5121337	-8e-06	1.1956196e-08
5.5600141434576476e-09	0.09495079	0.02905459	0.51986617	0.5199566	-8e-06	1.20397585e-08
5.5700325668794575e-09	0.096004516	0.028769225	0.5276653	0.5277521	-8e-06	1.21733725e-08
5.580051419592384e-09	0.096994445	0.028864257	0.53543	0.5355032	-8e-06	1.2298895e-08
5.590017597535602e-09	0.09746997	0.029138152	0.5431407	0.5431936	-8e-06	1.2359191e-08
5.600031564143832e-09	0.09732707	0.029331211	0.5508951	0.5509235	-8e-06	1.2341071e-08
5.610005802275814e-09	0.09686874	0.029303646	0.5586407	0.5586427	-8e-06	1.2282955e-08
5.62002568972565e-09	0.09656801	0.029135527	0.5664564	0.56643057	-8e-06	1.2244822e-08
5.630045887286244e-09	0.09671139	0.0290613	0.57431906	0.5742645	-8e-06	1.2263004e-08
5.640013423130417e-09	0.09718261	0.02928267	0.58219993	0.5821161	-8e-06	1.23227535e-08
5.650037157579891e-09	0.097590655	0.02981356	0.59019583	0.59008193	-8e-06	1.2374495e-08
5.660004546849172e-09	0.09757921	0.030455431	0.5982213	0.5980771	-8e-06	1.2373044e-08
5.670015733440173e-09	0.09711117	0.030954432	0.60635304	0.60617834	-8e-06	1.2313695e-08
5.680026797767992e-09	0.09647805	0.031164445	0.61454695	0.6143422	-8e-06	1.2233417e-08
5.690037787104003e-09	0.096060365	0.031155283	0.62279505	0.6225616	-8e-06	1.2180453e-08
5.700007983855015e-09	0.09602802	0.031147238	0.6310589	0.6307992	-8e-06	1.2176353e-08
5.710023473054728e-09	0.0962237	0.03133555	0.6394056	0.6391234	-8e-06	1.22011645e-08
5.720034411852449e-09	0.09630659	0.031730916	0.64778566	0.6474873	-8e-06	1.2211676e-08
5.7300453858205215e-09	0.09603533	0.032134265	0.6561858	0.6558804	-8e-06	1.217728e-08
5.740003753745758e-09	0.09546891	0.03226846	0.66453403	0.6642328	-8e-06	1.2105458e-08
5.750053725910506e-09	0.094915606	0.031960506	0.67291254	0.6726268	-8e-06	1.20353e-08
5.76001668720313e-09	0.0947354	0.031243196	0.6811252	0.6808631	-8e-06	1.2012449e-08
5.770027826272941e-09	0.09507079	0.030284012	0.6892298	0.68899405	-8e-06	1.2054977e-08
5.780038988592301e-09	0.09578369	0.029259143	0.69712764	0.696915	-8e-06	1.2145372e-08
5.7900500990397785e-09	0.09656625	0.028215298	0.7047609	0.70456386	-8e-06	1.22446e-08
5.8000533152906605e-09	0.097160935	0.027065972	0.71207243	0.711882	-8e-06	1.2320006e-08
5.8100160143828094e-09	0.097512335	0.025701541	0.7189998	0.7188083	-8e-06	1.2364564e-08
5.820026966313318e-09	0.097756505	0.02409107	0.7255769	0.7253783	-8e-06	1.23955255e-08
5.830037911557511e-09	0.098069355	0.022358093	0.7317547	0.7315452	-8e-06	1.2435194e-08
5.840048844325191e-09	0.098519616	0.020686101	0.73753047	0.7373079	-8e-06	1.2492287e-08
5.850053213864001e-09	0.09901706	0.019207498	0.7429072	0.7426708	-8e-06	1.2555362e-08
5.860015480323711e-09	0.09939187	0.017932579	0.7478804	0.74763066	-8e-06	1.2602888e-08
5.870026422135426e-09	0.09953356	0.016751507	0.75251	0.75224787	-8e-06	1.2620855e-08
5.880037388442727e-09	0.099464424	0.015555517	0.75678664	0.7565135	-8e-06	1.2612089e-08
5.890048397186544e-09	0.09932357	0.014299863	0.76072633	0.7604437	-8e-06	1.2594229e-08
5.900053189886153e-09	0.099258326	0.01303603	0.76434314	0.764053	-8e-06	1.2585955e-08
5.910015448549479e-09	0.099320166	0.011865646	0.7676431	0.76734704	-8e-06	1.2593797e-08
5.92002645776531e-09	0.09944276	0.010844597	0.77067184	0.77037174	-8e-06	1.2609342e-08
5.9300374589298675e-09	0.09950474	0.009966541	0.7734276	0.77312493	-8e-06	1.2617201e-08
5.940048488644533e-09	0.09942934	0.009153718	0.7759232	0.7756192	-8e-06	1.260764e-08
5.950053197589773e-09	0.09924063	0.008322454	0.7781681	0.7778639	-8e-06	1.2583712e-08
5.9600155183770664e-09	0.09903971	0.0074417316	0.7801651	0.7798618	-8e-06	1.2558235e-08
5.970026525607237e-09	0.098923326	0.006533116	0.7819412	0.78163916	-8e-06	1.2543477e-08
5.98003753659014e-09	0.09892024	0.005663241	0.7834935	0.7831935	-8e-06	1.2543087e-08
5.990048550335937e-09	0.09897555	0.004877195	0.78482985	0.78453195	-8e-06	1.25501005e-08
6.0000532045119406e-09	0.09900128	0.0041709393	0.78595567	0.7856601	-8e-06	1.2553362e-08
6.010015543142668e-09	0.09894544	0.0034991538	0.7868738	0.78658026	-8e-06	1.2546282e-08
6.020026562191143e-09	0.098825574	0.002801338	0.78759676	0.7873053	-8e-06	1.2531081e-08
6.030037605124956e-09	0.09871101	0.0020571651	0.7881238	0.78783387	-8e-06	1.2516556e-08
6.0400486366443224e-09	0.09866719	0.0012866134	0.78845894	0.78817034	-8e-06	1.2510999e-08
6.050053209069114e-09	0.09870868	0.0005343981	0.7886066	0.7883188	-8e-06	1.2516261e-08
6.0600155604610754e-09	0.098793484	-0.00016279	0.78857166	0.7882843	-8e-06	1.2527015e-08
6.0700265849128635e-09	0.09886086	-0.00080986804	0.7883575	0.78807014	-8e-06	1.25355575e-08
6.080037610456529e-09	0.098875284	-0.0014326279	0.78796715	0.7876794	-8e-06	1.2537386e-08
6.090048609109274e-09	0.09885101	-0.0020681075	0.7874036	0.7871151	-8e-06	1.2534308e-08
6.10005320484611e-09	0.09883568	-0.0027345733	0.7866704	0.78638077	-8e-06	1.2532364e-08
6.110015490789813e-09	0.09887118	-0.0034188593	0.78577405	0.7854831	-8e-06	1.2536865e-08
6.1200264851518215e-09	0.098964304	-0.0040976615	0.7847089	0.7844168	-8e-06	1.2548673e-08
6.130037451103558e-09	0.099084765	-0.004742135	0.78348154	0.78318805	-8e-06	1.2563949e-08
6.140048431570433e-09	0.099191144	-0.0053499485	0.78209347	0.78179884	-8e-06	1.2577438e-08
6.150053189659202e-09	0.09926116	-0.00594262	0.7805467	0.7802512	-8e-06	1.2586314e-08
6.1600153856457e-09	0.099304445	-0.0065472624	0.77884805	0.77855194	-8e-06	1.2591803e-08
6.170026326422451e-09	0.09935131	-0.007185734	0.7769814	0.77668524	-8e-06	1.2597746e-08
6.180037320110969e-09	0.099426985	-0.007849533	0.7749536	0.77465796	-8e-06	1.260734e-08
6.1900482894145466e-09	0.09953365	-0.008519046	0.7727631	0.7724687	-8e-06	1.2620867e-08
6.200053180485235e-09	0.0996501	-0.0091775535	0.77040887	0.7701164	-8e-06	1.2635632e-08
6.210015337925034e-09	0.09974821	-0.009822783	0.7678974	0.7676078	-8e-06	1.2648074e-08
6.2200263166296876e-09	0.09981347	-0.010476991	0.7652012	0.7649156	-8e-06	1.2656348e-08
6.2300372870658785e-09	0.09985006	-0.0111578675	0.76232725	0.7620463	-8e-06	1.2660987e-08
6.240048269159846e-09	0.099875264	-0.011876645	0.75927	0.7589949	-8e-06	1.26641835e-08
6.250053178846485e-09	0.09990306	-0.012628345	0.756026	0.75575763	-8e-06	1.26677095e-08
6.260015364949211e-09	0.09993276	-0.013395092	0.75260305	0.75234216	-8e-06	1.26714745e-08
6.27002633382799e-09	0.09995001	-0.014169896	0.7489644	0.7487117	-8e-06	1.2673661e-08
6.280037306206177e-09	0.099936545	-0.014944193	0.74512196	0.7448777	-8e-06	1.2671957e-08
6.290048281198615e-09	0.09988275	-0.01572192	0.74107176	0.7408361	-8e-06	1.2665132e-08
6.300053180938686e-09	0.09979225	-0.016506935	0.7368149	0.73658735	-8e-06	1.2653657e-08
6.310015337170115e-09	0.099677935	-0.01729141	0.7323694	0.73214865	-8e-06	1.2639163e-08
6.320026293639644e-09	0.0995514	-0.018063987	0.7276985	0.7274827	-8e-06	1.2623118e-08
6.330037294458167e-09	0.09942067	-0.018791296	0.7228324	0.7226188	-8e-06	1.2606541e-08
6.340048260001722e-09	0.099289425	-0.019440034	0.71778584	0.71757084	-8e-06	1.2589899e-08
6.350053180045047e-09	0.09916423	-0.01997921	0.7125829	0.71236235	-8e-06	1.25740245e-08
6.3600153385253e-09	0.09906077	-0.020382095	0.7072717	0.7070415	-8e-06	1.2560904e-08
6.370026336830502e-09	0.09900274	-0.020630568	0.7018388	0.7015948	-8e-06	1.25535475e-08
6.380037250331347e-09	0.0990183	-0.020703427	0.69635177	0.6960917	-8e-06	1.2555521e-08
6.390048185466103e-09	0.099127635	-0.020586384	0.69085807	0.6905809	-8e-06	1.2569383e-08
6.400053172575276e-09	0.09933486	-0.020274213	0.68541056	0.6851175	-8e-06	1.25956605e-08
6.4100152686594144e-09	0.09962485	-0.019776767	0.6800783	0.6797719	-8e-06	1.2632431e-08
6.420026215799407e-09	0.09997337	-0.019110128	0.6748581	0.6745419	-8e-06	1.2676622e-08
6.430037167689881e-09	0.10034826	-0.018307202	0.66981703	0.66949517	-8e-06	1.2724158e-08
6.440048104711755e-09	0.10072387	-0.017402446	0.66498876	0.66466516	-8e-06	1.2771787e-08
6.450053165316833e-09	0.10108479	-0.016427983	0.6604027	0.66008073	-8e-06	1.2817552e-08
6.460015275942861e-09	0.101424135	-0.015412136	0.6560939	0.65577596	-8e-06	1.2860581e-08
6.470026217094498e-09	0.10174414	-0.014361988	0.65203685	0.6517248	-8e-06	1.29011575e-08
6.480037154311871e-09	0.10204192	-0.0132930195	0.64826244	0.6479575	-8e-06	1.2938916e-08
6.490048093173226e-09	0.102313764	-0.012212908	0.64477605	0.644479	-8e-06	1.2973385e-08
6.500053164173224e-09	0.10255466	-0.011129551	0.6415822	0.64129305	-8e-06	1.300393e-08
6.510015203807428e-09	0.10276124	-0.010054476	0.6386913	0.6384099	-8e-06	1.30301245e-08
6.520026130614917e-09	0.10293705	-0.008984584	0.6360759	0.63580203	-8e-06	1.3052419e-08
6.530037066192515e-09	0.10308657	-0.007929604	0.6337492	0.63348216	-8e-06	1.3071375e-08
6.540047994694619e-09	0.10321597	-0.0068906504	0.6317082	0.6314475	-8e-06	1.3087785e-08
6.5500531597217275e-09	0.10332885	-0.0058669215	0.6299505	0.6296953	-8e-06	1.3102097e-08
6.5600152566136246e-09	0.10342452	-0.0048604216	0.6284767	0.6282262	-8e-06	1.3114228e-08
6.570026240403202e-09	0.10350109	-0.0038618846	0.6272691	0.6270226	-8e-06	1.3123938e-08
6.580037217453587e-09	0.10355601	-0.0028785733	0.62633115	0.6260877	-8e-06	1.3130902e-08
6.590048233356603e-09	0.10359017	-0.0019138042	0.6256579	0.6254168	-8e-06	1.3135233e-08
6.600053179304637e-09	0.103607506	-0.0009703907	0.625245	0.62500525	-8e-06	1.3137431e-08
6.610015404936867e-09	0.10361262	-5.1504932e-05	0.62508667	0.62484753	-8e-06	1.313808e-08
6.620026386522407e-09	0.103608094	0.000853352	0.62517667	0.6249373	-8e-06	1.3137506e-08
6.6300373692281525e-09	0.10359331	0.001741862	0.625511	0.6252706	-8e-06	1.3135632e-08
6.640048387889122e-09	0.103565626	0.0026145915	0.6260844	0.62584203	-8e-06	1.3132121e-08
6.650053192470692e-09	0.103522845	0.0034694471	0.6268906	0.6266458	-8e-06	1.3126697e-08
6.660015490838838e-09	0.1034654	0.0043009007	0.62791955	0.6276714	-8e-06	1.3119414e-08
6.670026520601786e-09	0.10339529	0.005114711	0.6291752	0.62892324	-8e-06	1.31105224e-08
6.680037534183777e-09	0.1033159	0.0059066545	0.6306473	0.63039094	-8e-06	1.3100456e-08
6.6900485727484905e-09	0.103228875	0.006678019	0.63233	0.63206863	-8e-06	1.3089422e-08
6.700053202454031e-09	0.10313349	0.007429515	0.634216	0.6339491	-8e-06	1.3077327e-08
6.71001552271458e-09	0.10302779	0.008158218	0.6362905	0.6360179	-8e-06	1.3063923e-08
6.720026597087315e-09	0.10290884	0.008868394	0.6385662	0.6382877	-8e-06	1.304884e-08
6.730037646029484e-09	0.10277707	0.009552706	0.6410264	0.6407419	-8e-06	1.3032132e-08
6.740048661222569e-09	0.10263449	0.010207294	0.64366335	0.6433731	-8e-06	1.3014053e-08
6.750053212587281e-09	0.10248401	0.010828413	0.6464669	0.64617115	-8e-06	1.2994973e-08
6.760015590787815e-09	0.10232831	0.011410813	0.64941657	0.64911604	-8e-06	1.2975229e-08
6.770026626152039e-09	0.10216687	0.011955291	0.65252876	0.6522244	-8e-06	1.2954759e-08
6.780037659022098e-09	0.1020009	0.01245198	0.65577716	0.65547025	-8e-06	1.29337145e-08
6.7900487004736334e-09	0.101832174	0.012891124	0.6591477	0.6588395	-8e-06	1.291232e-08
6.8000532128400865e-09	0.10166494	0.013260594	0.66262114	0.66231364	-8e-06	1.2891114e-08
6.81001556603749e-09	0.10150635	0.013546971	0.6661654	0.6658606	-8e-06	1.2871004e-08
6.82002660036502e-09	0.10136285	0.013740604	0.66979074	0.6694906	-8e-06	1.28528095e-08
6.83003767613838e-09	0.10124272	0.013828964	0.67345476	0.6731612	-8e-06	1.2837577e-08
6.840048743264104e-09	0.10115181	0.013802891	0.6771295	0.6768441	-8e-06	1.28260496e-08
6.850053214970195e-09	0.10109381	0.01365544	0.680782	0.6805062	-8e-06	1.2818695e-08
6.860015593235057e-09	0.10107028	0.013383834	0.68436795	0.68410224	-8e-06	1.2815712e-08
6.87002660635753e-09	0.1010807	0.012985103	0.6878874	0.68763214	-8e-06	1.2817034e-08
6.880037624650418e-09	0.101122946	0.012464612	0.6912904	0.69104505	-8e-06	1.2822391e-08
6.8900486720022414e-09	0.10119241	0.011831469	0.69454634	0.69431007	-8e-06	1.2831197e-08
6.900053213843473e-09	0.10128226	0.011099062	0.6976248	0.69739646	-8e-06	1.284259e-08
6.910015594990326e-09	0.10138399	0.010285499	0.7004911	0.70026934	-8e-06	1.2855491e-08
6.920026609413234e-09	0.10149049	0.009398364	0.70314944	0.702933	-8e-06	1.2868994e-08
6.9300376087074344e-09	0.10159447	0.008455631	0.7055676	0.70535517	-8e-06	1.2882179e-08
6.940048635983756e-09	0.10169118	0.0074701924	0.7077313	0.7075218	-8e-06	1.2894443e-08
6.950053208177365e-09	0.1017778	0.006454535	0.7096289	0.7094212	-8e-06	1.2905425e-08
6.960015532614976e-09	0.10185254	0.0054233754	0.71124786	0.7110415	-8e-06	1.2914904e-08
6.9700265462978216e-09	0.101915084	0.0043772333	0.7125982	0.71239245	-8e-06	1.29228335e-08
6.98003754943772e-09	0.10196407	0.003329746	0.7136693	0.7134638	-8e-06	1.29290445e-08
6.990048553071887e-09	0.10199881	0.0022879117	0.7144608	0.71425515	-8e-06	1.2933449e-08
7.000053202721639e-09	0.10201913	0.0012578719	0.7149742	0.7147683	-8e-06	1.2936026e-08
7.010015516528204e-09	0.102025695	0.00024773346	0.71521294	0.71500665	-8e-06	1.2936858e-08
7.02002651425309e-09	0.10201978	-0.0007474505	0.71518356	0.7149766	-8e-06	1.2936109e-08
7.030037522727191e-09	0.102002814	-0.0017181619	0.71489	0.7146824	-8e-06	1.2933958e-08
7.0400485049953125e-09	0.10197607	-0.0026594843	0.71433955	0.71413094	-8e-06	1.2930565e-08
7.050006779100165e-09	0.101940796	-0.0035616553	0.71354526	0.71333545	-8e-06	1.2926092e-08
7.060017811339873e-09	0.10189761	-0.0044291406	0.7125084	0.712297	-8e-06	1.29206175e-08
7.0700287887193946e-09	0.10184804	-0.005251854	0.7112434	0.71102995	-8e-06	1.2914332e-08
7.0800398005182905e-09	0.101794034	-0.0060241986	0.70976275	0.70954686	-8e-06	1.2907484e-08
7.090050797253303e-09	0.10173819	-0.0067398804	0.7080806	0.7078615	-8e-06	1.2900403e-08
7.100009049670357e-09	0.101683885	-0.0073886295	0.70622313	0.706	-8e-06	1.2893516e-08
7.110020011649911e-09	0.101633765	-0.007969893	0.70418817	0.7039603	-8e-06	1.2887162e-08
7.12003099379006e-09	0.10159134	-0.0084726615	0.70200455	0.7017711	-8e-06	1.2881782e-08
7.130041960571943e-09	0.10155977	-0.0088901315	0.6996937	0.69945383	-8e-06	1.2877779e-08
7.140000237063464e-09	0.10154206	-0.009215114	0.69729143	0.6970446	-8e-06	1.2875533e-08
7.150011198664653e-09	0.101540685	-0.009446707	0.6947967	0.69454235	-8e-06	1.28753594e-08
7.1600221846513806e-09	0.101557896	-0.009580225	0.6922473	0.69198513	-8e-06	1.2877542e-08
7.170033147754175e-09	0.101594776	-0.00961485	0.6896693	0.68939924	-8e-06	1.2882216e-08
7.180044099212114e-09	0.101651184	-0.009551846	0.68708885	0.68681127	-8e-06	1.288937e-08
7.190002390921722e-09	0.10172513	-0.009395711	0.684545	0.6842602	-8e-06	1.2898747e-08
7.200013364101795e-09	0.101814695	-0.009150232	0.6820352	0.6817439	-8e-06	1.2910102e-08
7.210024295757329e-09	0.10191599	-0.008823139	0.67959636	0.6792993	-8e-06	1.2922948e-08
7.220035241289876e-09	0.10202524	-0.008422761	0.6772495	0.6769475	-8e-06	1.29368e-08
7.230046196936447e-09	0.10213872	-0.007958101	0.67501384	0.6747079	-8e-06	1.29511895e-08
7.240004450632275e-09	0.10225237	-0.0074411696	0.6729168	0.6726078	-8e-06	1.29656e-08
7.2500154104459845e-09	0.102364324	-0.006875347	0.6709508	0.6706394	-8e-06	1.2979796e-08
7.26002638343674e-09	0.10247124	-0.006271629	0.66913897	0.6688259	-8e-06	1.2993353e-08
7.270037341460234e-09	0.10257083	-0.005637808	0.6674914	0.6671773	-8e-06	1.3005981e-08
7.280048317829625e-09	0.10266122	-0.004981019	0.66601586	0.6657012	-8e-06	1.3017444e-08
7.290006612021565e-09	0.10274071	-0.0043113134	0.66472447	0.6644097	-8e-06	1.3027522e-08
7.300017583393049e-09	0.102809325	-0.0036273755	0.66360784	0.6632931	-8e-06	1.3036224e-08
7.31002856031432e-09	0.10286618	-0.0029378347	0.6626758	0.66236144	-8e-06	1.3043431e-08
7.320039555064875e-09	0.10291115	-0.0022471591	0.6619298	0.66161567	-8e-06	1.3049135e-08
7.330050529761414e-09	0.10294427	-0.0015592775	0.6613696	0.66105586	-8e-06	1.30533335e-08
7.340008867209834e-09	0.10296555	-0.00088126224	0.66099596	0.6606825	-8e-06	1.3056031e-08
7.350019875042428e-09	0.10297541	-0.00020918259	0.6608028	0.6604897	-8e-06	1.30572815e-08
7.360030860892674e-09	0.10297404	0.00045023154	0.66078943	0.6604766	-8e-06	1.3057108e-08
7.3700418421780305e-09	0.10296192	0.0010939748	0.66095227	0.66063976	-8e-06	1.3055573e-08
7.380000165497821e-09	0.10293991	0.0017158687	0.66128445	0.6609722	-8e-06	1.305278e-08
7.3900111742589605e-09	0.102908514	0.0023196347	0.6617842	0.6614722	-8e-06	1.3048798e-08
7.400022190236098e-09	0.10286863	0.0028991045	0.66244394	0.6621323	-8e-06	1.3043744e-08
7.410033151716e-09	0.10282111	0.003451377	0.6632567	0.66294557	-8e-06	1.3037717e-08
7.4200441540400035e-09	0.10276683	0.0039733676	0.6642147	0.6639042	-8e-06	1.3030835e-08
7.430002471576029e-09	0.102707185	0.00445929	0.66530323	0.6649936	-8e-06	1.30232705e-08
7.440013498915223e-09	0.10264273	0.004910776	0.66652447	0.6662158	-8e-06	1.3015098e-08
7.450024506595646e-09	0.102575146	0.005321534	0.66786236	0.6675553	-8e-06	1.3006528e-08
7.460035523348116e-09	0.102505974	0.005687931	0.66930574	0.6690006	-8e-06	1.29977575e-08
7.4700465429878e-09	0.10243679	0.0060063563	0.6708424	0.6705395	-8e-06	1.2988988e-08
7.480004850282461e-09	0.10236953	0.0062720263	0.6724503	0.67215025	-8e-06	1.2980456e-08
7.490015852081071e-09	0.102304995	0.0064844093	0.6741326	0.6738357	-8e-06	1.2972275e-08
7.500026863136644e-09	0.10224508	0.006638901	0.6758659	0.6755727	-8e-06	1.2964677e-08
7.510037880144583e-09	0.102191165	0.0067329253	0.6776347	0.67734563	-8e-06	1.2957841e-08
7.520048883766529e-09	0.10214445	0.006764624	0.6794228	0.67913806	-8e-06	1.2951917e-08
7.530007232242897e-09	0.102106035	0.006733332	0.681204	0.680924	-8e-06	1.2947045e-08
7.540018285735902e-09	0.10207604	0.006638679	0.6829807	0.6827055	-8e-06	1.2943241e-08
7.550029300133837e-09	0.102054745	0.006481627	0.68472666	0.6844563	-8e-06	1.2940542e-08
7.560040337419723e-09	0.102041826	0.006264114	0.6864253	0.68615985	-8e-06	1.2938904e-08
7.570051330922791e-09	0.10203653	0.0059890198	0.6880611	0.68780035	-8e-06	1.2938233e-08
7.580009646860364e-09	0.102037825	0.0056619435	0.689611	0.68935466	-8e-06	1.2938396e-08
7.590020668843467e-09	0.10204452	0.005283907	0.69107753	0.6908253	-8e-06	1.2939244e-08
7.600031666194955e-09	0.102055304	0.0048616612	0.69243956	0.692191	-8e-06	1.2940613e-08
7.610042698859204e-09	0.10206883	0.004400823	0.69368577	0.6934405	-8e-06	1.2942328e-08
7.620001088579055e-09	0.10208366	0.003909965	0.6948008	0.6945584	-8e-06	1.29442075e-08
7.630012086581891e-09	0.10209868	0.0033899029	0.6957881	0.695548	-8e-06	1.29461135e-08
7.640023078177837e-09	0.10211275	0.0028491763	0.6966349	0.69639665	-8e-06	1.2947897e-08
7.650034056839105e-09	0.102125004	0.0022937295	0.69733596	0.6970992	-8e-06	1.294945e-08
7.660045070185104e-09	0.10213482	0.0017293795	0.69788784	0.69765216	-8e-06	1.2950695e-08
7.670003409051553e-09	0.102141775	0.0011647617	0.69828683	0.69805187	-8e-06	1.2951578e-08
7.680014405441642e-09	0.102145754	0.0005993507	0.698537	0.6983021	-8e-06	1.2952082e-08
7.690025388625909e-09	0.10214673	4.1386054e-05	0.6986365	0.69840133	-8e-06	1.2952205e-08
7.70003637766263e-09	0.10214486	-0.00050412567	0.69858766	0.6983519	-8e-06	1.29519675e-08
7.710047394849814e-09	0.10214047	-0.0010324052	0.6983944	0.69815767	-8e-06	1.2951413e-08
7.72000568701454e-09	0.1021341	-0.0015362796	0.6980636	0.6978257	-8e-06	1.2950604e-08
7.730016663310982e-09	0.10212633	-0.0020167686	0.6975981	0.6973584	-8e-06	1.2949617e-08
7.740027663817577e-09	0.10211795	-0.0024670528	0.6970064	0.69676465	-8e-06	1.2948555e-08
7.7500386819284e-09	0.10210977	-0.0028832925	0.69629693	0.69605285	-8e-06	1.2947518e-08
7.76004967362648e-09	0.102102645	-0.0032619387	0.69547915	0.69523233	-8e-06	1.2946615e-08
7.770007940910823e-09	0.10209743	-0.003598127	0.6945683	0.6943186	-8e-06	1.29459545e-08
7.780018938139574e-09	0.102094874	-0.003892676	0.6935658	0.6933128	-8e-06	1.2945629e-08
7.790029911794004e-09	0.1020957	-0.004141403	0.692488	0.6922316	-8e-06	1.2945734e-08
7.800040889635912e-09	0.10210056	-0.0043425537	0.69134736	0.6910873	-8e-06	1.29463515e-08
7.810051898775682e-09	0.10210995	-0.004494935	0.6901565	0.6898927	-8e-06	1.2947542e-08
7.820010200546227e-09	0.102124035	-0.0045975517	0.6889352	0.6886677	-8e-06	1.2949328e-08
7.83002116367175e-09	0.102143064	-0.004651533	0.68768346	0.68741214	-8e-06	1.2951742e-08
7.84003214465722e-09	0.10216682	-0.004656889	0.686421	0.68614596	-8e-06	1.2954753e-08
7.850043125561537e-09	0.10219493	-0.004614943	0.6851606	0.6848819	-8e-06	1.2958316e-08
7.860001412546544e-09	0.102226645	-0.0045281593	0.6839212	0.6836391	-8e-06	1.2962336e-08
7.870012384009152e-09	0.10226164	-0.004398014	0.68270165	0.6824163	-8e-06	1.2966778e-08
7.880023366831916e-09	0.10229897	-0.004227688	0.68152	0.68123156	-8e-06	1.2971511e-08
7.890034323654304e-09	0.10233775	-0.0040203715	0.68038654	0.68009555	-8e-06	1.2976426e-08
7.900045285629088e-09	0.10237707	-0.0037795117	0.67931116	0.67901766	-8e-06	1.2981412e-08
7.910003607784802e-09	0.10241581	-0.0035102505	0.67830765	0.67801213	-8e-06	1.2986323e-08
7.920014599205242e-09	0.10245346	-0.0032134794	0.6773732	0.6770758	-8e-06	1.29911e-08
