# t (s)	mx ()	my ()	mz ()	m_z_yrange7_ ()	I_x (A)
1.4300455465015257e-09	0.08447663	0.002929362	-0.54071695	-0.54143727	-8e-06
1.4400035824872333e-09	0.08447913	0.0029080354	-0.53993064	-0.5406495	-8e-06
1.4500142965712974e-09	0.08448166	0.002886025	-0.53914595	-0.5398636	-8e-06
1.4600250346656435e-09	0.08448423	0.0028634116	-0.53836757	-0.5390837	-8e-06
1.4700357830103032e-09	0.08448681	0.0028401702	-0.5375954	-0.5383102	-8e-06
1.480046523901915e-09	0.084489405	0.0028162643	-0.5368297	-0.53754324	-8e-06
1.490004569730942e-09	0.084491976	0.0027918064	-0.5360747	-0.53678685	-8e-06
1.50001526349589e-09	0.084494576	0.0027665284	-0.53532255	-0.5360333	-8e-06
1.5100259066302204e-09	0.08449721	0.0027405587	-0.53457737	-0.5352868	-8e-06
1.5200364741835638e-09	0.084499866	0.0027138977	-0.5338396	-0.5345475	-8e-06
1.5300463294526454e-09	0.08450257	0.0026865473	-0.533109	-0.5338157	-8e-06
1.540003133045811e-09	0.08450526	0.0026586517	-0.53239006	-0.53309524	-8e-06
1.5500126335562296e-09	0.084507965	0.0026299069	-0.5316749	-0.5323788	-8e-06
1.5600221520287223e-09	0.08451066	0.0026004703	-0.5309679	-0.5316704	-8e-06
1.5700317140878077e-09	0.08451338	0.002570367	-0.5302689	-0.53097004	-8e-06
1.5800412795426475e-09	0.08451613	0.0025396233	-0.52957827	-0.5302781	-8e-06
1.5900508513125571e-09	0.084518895	0.0025082584	-0.52889615	-0.5295946	-8e-06
1.6000077710682152e-09	0.084521666	0.0024764559	-0.52822626	-0.5289234	-8e-06
1.6100173982657013e-09	0.08452442	0.0024438861	-0.52756166	-0.5282575	-8e-06
1.620027016438909e-09	0.084527165	0.0024107362	-0.526906	-0.5276006	-8e-06
1.6300366441983972e-09	0.0845299	0.0023770484	-0.5262596	-0.52695286	-8e-06
1.6400463097426021e-09	0.08453265	0.0023428602	-0.5256224	-0.5263144	-8e-06
1.6500032763002523e-09	0.08453539	0.0023083894	-0.524998	-0.52568865	-8e-06
1.66001295517764e-09	0.08453813	0.0022732937	-0.52437985	-0.5250692	-8e-06
1.6700226770988426e-09	0.08454085	0.0022377665	-0.5237713	-0.5244594	-8e-06
1.6800323967503699e-09	0.084543526	0.0022018396	-0.5231726	-0.5238594	-8e-06
1.6900421336508752e-09	0.08454618	0.0021655497	-0.5225837	-0.52326936	-8e-06
1.7000518633123128e-09	0.08454884	0.002128944	-0.5220049	-0.52268934	-8e-06
1.7100089558238588e-09	0.084551446	0.0020922562	-0.5214391	-0.5221223	-8e-06
1.720018728170413e-09	0.084554054	0.0020551211	-0.5208804	-0.52156246	-8e-06
1.7300285224313366e-09	0.08455661	0.0020177497	-0.5203319	-0.5210129	-8e-06
1.7400383040343662e-09	0.084559135	0.0019801687	-0.5197938	-0.5204736	-8e-06
1.7500481371454813e-09	0.08456163	0.0019424204	-0.5192659	-0.5199446	-8e-06
1.7600052768451109e-09	0.08456407	0.0019047447	-0.51875114	-0.51942873	-8e-06
1.7700150893779442e-09	0.08456648	0.0018667761	-0.518244	-0.51892054	-8e-06
1.7800249088245494e-09	0.084568866	0.0018287405	-0.51774734	-0.5184228	-8e-06
1.7900346957738622e-09	0.08457119	0.0017906498	-0.5172611	-0.5179356	-8e-06
1.8000445161923753e-09	0.08457348	0.0017525388	-0.51678526	-0.51745874	-8e-06
1.8100016670607106e-09	0.084575705	0.0017146353	-0.51632243	-0.51699483	-8e-06
1.820011526374106e-09	0.0845779	0.0016765699	-0.51586753	-0.516539	-8e-06
1.8300213979732295e-09	0.08458006	0.0016385758	-0.515423	-0.51609355	-8e-06
1.8400312871036942e-09	0.08458215	0.0016006724	-0.51498896	-0.5156585	-8e-06
1.8500412093553316e-09	0.0845842	0.0015628785	-0.5145653	-0.51523393	-8e-06
1.8600511326561277e-09	0.08458618	0.0015252148	-0.51415205	-0.5148198	-8e-06
1.870008317225224e-09	0.08458812	0.001487898	-0.51375115	-0.51441807	-8e-06
1.8800182334456734e-09	0.08459003	0.0014505681	-0.5133585	-0.51402456	-8e-06
1.8900281481507875e-09	0.08459189	0.0014134418	-0.512976	-0.5136412	-8e-06
1.9000381118332924e-09	0.08459367	0.0013765298	-0.51260364	-0.5132681	-8e-06
1.910048079637107e-09	0.0845954	0.0013398512	-0.5122414	-0.51290506	-8e-06
1.9200053596650844e-09	0.08459707	0.0013036163	-0.51189107	-0.512554	-8e-06
1.930015337842549e-09	0.08459872	0.0012674571	-0.51154894	-0.512211	-8e-06
1.9400253133810457e-09	0.08460034	0.0012315883	-0.5112166	-0.5118781	-8e-06
1.9500353007995335e-09	0.08460187	0.0011960195	-0.5108941	-0.51155484	-8e-06
1.960045288484592e-09	0.08460335	0.0011607619	-0.5105813	-0.5112415	-8e-06
1.970002559841577e-09	0.08460476	0.0011260083	-0.51027983	-0.5109393	-8e-06
1.9800125667373335e-09	0.08460614	0.0010914068	-0.5099863	-0.5106451	-8e-06
1.9900225657283034e-09	0.08460748	0.0010571607	-0.50970215	-0.5103604	-8e-06
2.0000326025942665e-09	0.084608786	0.0010232793	-0.5094275	-0.5100851	-8e-06
2.0100426403900806e-09	0.08461001	0.0009897653	-0.509162	-0.50981915	-8e-06
2.020000042604852e-09	0.0846112	0.0009567991	-0.50890714	-0.5095637	-8e-06
2.0300101306527775e-09	0.084612325	0.0009240393	-0.50865996	-0.50931597	-8e-06
2.040020202937638e-09	0.08461343	0.0008916727	-0.50842166	-0.5090772	-8e-06
2.0500302775836857e-09	0.084614486	0.0008597149	-0.5081923	-0.50884736	-8e-06
2.0600403650329136e-09	0.08461549	0.00082816475	-0.50797164	-0.5086263	-8e-06
2.070050475637156e-09	0.08461643	0.0007970291	-0.5077597	-0.5084138	-8e-06
2.08000788478638e-09	0.084617354	0.0007664663	-0.5075573	-0.508211	-8e-06
2.0900180225394387e-09	0.08461824	0.0007361556	-0.5073622	-0.5080155	-8e-06
2.100028169174071e-09	0.08461908	0.00070627296	-0.50717545	-0.50782835	-8e-06
2.1100383147081677e-09	0.084619865	0.00067682547	-0.5069968	-0.5076493	-8e-06
2.1200484745410577e-09	0.08462062	0.00064781075	-0.5068263	-0.5074784	-8e-06
2.1300059249449674e-09	0.08462132	0.00061937654	-0.5066645	-0.5073164	-8e-06
2.1400160714479684e-09	0.084621996	0.0005912212	-0.5065097	-0.50716126	-8e-06
2.1500262211574742e-09	0.08462264	0.0005634988	-0.5063627	-0.50701386	-8e-06
2.160036400811135e-09	0.08462323	0.0005362225	-0.50622314	-0.506874	-8e-06
2.170046608544641e-09	0.084623806	0.00050938723	-0.5060912	-0.50674176	-8e-06
2.1800040999035416e-09	0.08462433	0.00048312586	-0.5059671	-0.5066175	-8e-06
2.19001427366622e-09	0.08462483	0.00045715406	-0.5058496	-0.50649977	-8e-06
2.2000245233806614e-09	0.0846253	0.00043162625	-0.5057392	-0.50638914	-8e-06
2.2100347463162834e-09	0.08462573	0.0004065391	-0.50563586	-0.50628555	-8e-06
2.2200449674123178e-09	0.08462612	0.0003818812	-0.5055395	-0.50618887	-8e-06
2.2300024741172857e-09	0.084626496	0.00035779024	-0.5054501	-0.5060994	-8e-06
2.240012643402982e-09	0.08462683	0.00033400455	-0.505367	-0.50601614	-8e-06
2.2500228571853306e-09	0.08462714	0.00031064157	-0.50529045	-0.50593936	-8e-06
2.260033079035393e-09	0.084627435	0.00028771083	-0.5052201	-0.50586903	-8e-06
2.2700432648215305e-09	0.084627695	0.00026521197	-0.5051563	-0.50580496	-8e-06
2.2800007972081523e-09	0.08462791	0.000243256	-0.50509876	-0.5057474	-8e-06
2.2900110157195554e-09	0.08462812	0.00022160138	-0.505047	-0.5056955	-8e-06
2.300021258721491e-09	0.08462831	0.000200364	-0.50500125	-0.5056497	-8e-06
2.3100314854486293e-09	0.08462846	0.00017953779	-0.50496125	-0.5056096	-8e-06
2.3200416987513815e-09	0.0846286	0.0001591299	-0.50492704	-0.5055753	-8e-06
2.3300519198243847e-09	0.08462871	0.00013914297	-0.5048983	-0.50554657	-8e-06
2.340009452263685e-09	0.08462879	0.00011966864	-0.5048753	-0.50552344	-8e-06
2.350019690380943e-09	0.084628865	0.00010047992	-0.5048574	-0.5055055	-8e-06
2.3600299277423864e-09	0.08462892	8.169581e-05	-0.50484484	-0.5054929	-8e-06
2.370040166820398e-09	0.08462894	6.330758e-05	-0.5048374	-0.5054855	-8e-06
2.380050422655556e-09	0.08462897	4.531294e-05	-0.5048351	-0.50548315	-8e-06
2.390007953317398e-09	0.08462891	2.781123e-05	-0.5048376	-0.50548565	-8e-06
2.400018195484023e-09	0.08462888	1.0597507e-05	-0.50484496	-0.50549304	-8e-06
